X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,PERF
0.0,4.0,0.076904296875,2.0,-3.0,7.0,28.0,6.0,31.0,3.0,6.633436529508784
0.0,4.0,-8.1884765625,15.0,-2.0,7.0,28.0,6.0,-5.0,3.0,11.649578711820915
-6.0,4.0,-12.777099609375,2.0,9.0,7.0,29.0,6.0,31.0,3.0,10.701068641539644
0.0,4.0,0.076904296875,2.0,-3.0,7.0,28.0,6.0,31.0,3.0,6.535681769993537
0.0,4.0,5.562744140625,4.0,20.0,7.0,29.0,6.0,-15.0,3.0,11.487332930711277
3.0,4.0,10.0,2.0,-15.0,7.0,28.0,6.0,17.0,3.0,10.977899911581956
-4.0,6.0,10.06231792375418,3.0,-3.0,7.176117559784408,28.0,7.0,24.0,3.092701180001708,10.773860199619726
0.0,4.0,10.0,-24.0,-3.0,7.0,29.0,6.0,-3.0,3.0,11.792559611742254
0.0,4.0,0.076904296875,2.0,-3.0,7.0,28.0,6.0,31.0,3.0,5.9245098710418596
0.0,4.0,10.0,-8.0,-2.0,7.0,28.0,6.0,-5.0,3.0,11.459810075020528
-2.0,4.0,10.0,7.0,-3.0,7.0,29.0,6.0,-6.0,3.0,12.775474774346955
0.0,4.0,0.076904296875,2.0,-3.0,7.0,28.0,6.0,31.0,3.0,5.985849956971269
-13.0,4.0,6.148681640625,3.0,-7.0,7.0,28.0,6.0,31.0,3.0,10.857306965229435
-5.0,4.0,10.036483342313584,-9.0,-4.0,7.145532860735473,28.0,6.0,26.0,3.1234699501684267,12.410226279473648
7.0,4.0,-1.197509765625,2.0,9.0,7.0,28.0,6.0,31.0,3.0,10.050490777020476
0.0,4.0,0.13002845129144502,2.0,-3.0,7.00603216475186,29.0,6.0,31.0,3.0863391107332174,6.4456543786060445
-3.0,4.0,10.0636959587449,2.0,-26.0,7.005339837791528,29.0,7.0,-24.0,3.070227939338837,12.676732221675007
-18.0,4.0,-0.347900390625,7.0,20.0,7.0,28.0,6.0,26.0,3.0,12.836838046782896
12.0,4.0,10.048370826773722,2.0,-7.0,7.0719398053231455,30.0,6.0,21.0,3.0274539947987766,12.801890475920189
14.0,4.0,-3.211669921875,-6.0,-3.0,7.0,28.0,6.0,31.0,3.0,11.024168290931968
-6.0,4.0,10.03706094481906,-10.0,-3.0,7.1766442257978955,28.0,8.0,26.0,3.060133466945242,12.787472603172576
0.0,5.0,4.915239207978631,-4.0,20.0,7.069038462112525,28.0,7.0,17.0,3.0203668772285677,12.106445683960935
0.0,4.0,0.076904296875,2.0,-3.0,7.0,28.0,6.0,31.0,3.0,5.881260467202846
5.0,4.0,-0.12451171875,15.0,-5.0,7.0,29.0,6.0,26.0,3.0,11.160000277685715
0.0,5.0,0.09986500252582571,2.0,-2.0,7.061716723140212,28.0,6.0,31.0,3.0588643471519994,6.941634218596701
-1.0,4.0,-20.2020263671875,5.0,-27.0,7.0,28.0,6.0,31.0,3.0,11.640267020151866
-7.0,4.0,-1.7230224609375,29.0,-2.0,7.0,29.0,6.0,31.0,3.0,12.104969761550976
0.0,5.0,0.12740981538163243,2.0,-2.0,7.033476275378083,29.0,7.0,31.0,3.058690549063665,6.973924393713246
-3.0,4.0,0.4522705078125,0.0,12.0,7.0,28.0,6.0,31.0,3.0,10.934586556054397
1.0,5.0,-12.90701579522388,3.0,-14.0,7.027622336063002,28.0,6.0,32.0,3.0187465989811484,11.731145135336574
0.0,4.0,-4.237060546875,2.0,20.0,7.0,28.0,6.0,5.0,3.0,12.865647330057229
-4.0,4.0,0.0128173828125,7.0,20.0,7.0,29.0,6.0,18.0,3.0,12.655649259883928
-4.0,4.0,-1.025390625,-24.0,0.0,7.0,28.0,6.0,31.0,3.0,12.045887364393568
1.0,4.0,-0.98876953125,24.0,-22.0,7.0,29.0,6.0,31.0,3.0,12.959002212924176
-4.0,4.0,0.1776123046875,-25.0,-15.0,7.0,29.0,6.0,31.0,3.0,12.615681587265435
0.0,4.0,-2.025146484375,10.0,0.0,7.0,28.0,6.0,31.0,3.0,12.319867750325914
4.0,4.0,26.7901611328125,0.0,-3.0,7.0,28.0,6.0,31.0,3.0,11.333475799166074
